,message_id,type,type_id,org,comment,ticket_id,coords,photo,after_photo,address,district,subdistrict,province,timestamp,problem_type_abdul,status,star,count_reopen,state
121,289615,"ความปลอดภัย,ท่อระบายน้ำ",12,กรุงเทพมหานคร,"ฝาปิดท่อชำรุด สามารถทำให้เกิดอุบัติเหตุได้ แล้วมีคนเอาไม้ไปปักไว้ เพื่อพยายามสร้างจุดสังเกต แต่ก็ยังอันตรายอยู่ดี ควรหาฝาท่อมาปิดให้เรียบร้อย 

บริเวณจุดเกิดเหตุอยู่เยื้องๆ ร้าน Misstar Cafe จะเป็นที่รกร้างฝั่งตรงข้ามร้าน แต่คนชอบเอารถไปจอดบริเวณท่อน้ำ กลัวว่าถ้าไม่ทันสังเกตล้อรถอาจตกลงไปในท่อได้ ซึ่งไม่มีฝาปิด",2022-KL3W6T,"['100.65772', '13.88915']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/92621a2c43a5743cb74f73a7966dddbc596f9800.jpg,,89 ถนนสุขาภิบาล ๕ แขวง ออเงิน เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,สายไหม,ออเงิน,กรุงเทพมหานคร,2022-12-07 10:49:02.179591+00,"{ความปลอดภัย,ท่อระบายน้ำ}",report,,0,รอรับเรื่อง
122,289613,,91,กรุงเทพมหานคร,มอเตอร์ขับสวนเลนบ่อย,2022-6LCVB9,"['100.66124', '13.83927']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/de509dd0091d7c65e2f7af1006da94e86ef172fb.jpg,,344 ถ. รามอินทรา แขวง รามอินทรา เขตคันนายาว กรุงเทพมหานคร 10230 ประเทศไทย,คันนายาว,รามอินทรา,กรุงเทพมหานคร,2022-12-07 10:45:42.868931+00,{},inprogress,,0,รอรับเรื่อง
123,289610,"ต้นไม้,กีดขวาง,จราจร",9,กรุงเทพมหานคร,ต้นไม้เอนกีดขวางจราจร,2022-6LBBTV,"['100.57564', '13.78881']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/6b6cd10309535086ef441c70e07d3e636e1e33b9.jpg,,38 33 ซอย อุดมสุข แขวง ห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,ห้วยขวาง,ห้วยขวาง,กรุงเทพมหานคร,2022-12-07 10:42:39.948162+00,"{ต้นไม้,กีดขวาง,จราจร}",inprogress,,0,กำลังดำเนินการ
124,289609,,12,กรุงเทพมหานคร,ปัญหาที่จอดรถยนต์ครับ,2022-7HDEUC,"['100.54952', '13.82607']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e538e8079acb6a3f6bb32b6666a4843ef15ac459.jpg,,บริษัทนครชัยแอร์หมอชิต 2 แขวง จตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จตุจักร,กรุงเทพมหานคร,2022-12-07 10:42:19.027853+00,{},report,,0,รอรับเรื่อง
125,289608,"ถนน,ความปลอดภัย,ท่อระบายน้ำ",12,กรุงเทพมหานคร,ฝาท่อขำรุด ผิวไม่เสมอถนน ไม่มีมาตรฐานความปลอดภัย,2022-4AHRE9,"['100.55776', '13.74953']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/92d23f02c38b6e8372d86cff72f2d7faec454a1e.jpg,,1169 ถ. เพชรบุรี แขวง มักกะสัน เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย,ราชเทวี,มักกะสัน,กรุงเทพมหานคร,2022-12-07 10:41:36.903377+00,"{ถนน,ความปลอดภัย,ท่อระบายน้ำ}",inprogress,,0,รอรับเรื่อง
126,289607,ถนน,12,กรุงเทพมหานคร,ทางม้าลาย เมื่อลงรถประจำทางแล้วข้ามตรงไหน,2022-KXM8PK,"['100.39593', '13.71629']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/f228776aea971a4d7a9507d7d7bb3216565b035f.jpg,,หมู่บ้านพุทธรักษา แขวง บางแคเหนือ เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,บางแคเหนือ,กรุงเทพมหานคร,2022-12-07 10:41:32.907753+00,{ถนน},inprogress,,0,รอรับเรื่อง
127,289606,,91,กรุงเทพมหานคร,อยากได้ไฟให้คนข้ามถนนคะ,2022-3CEU37,"['100.66232', '13.83927']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/afb2df5ef6e3a8206b8856d9f26517facbede17d.jpg,,39/90 รามอินทรา 58 แยก 4 แขวง รามอินทรา เขตคันนายาว กรุงเทพมหานคร 10230 ประเทศไทย,คันนายาว,รามอินทรา,กรุงเทพมหานคร,2022-12-07 10:40:31.142811+00,{},inprogress,,0,รอรับเรื่อง
128,289604,,82,กรุงเทพโปร่งใส,แจ้งความคดีลักทรัพย์ไปตั้งแต่ 16 มิถุนายน 2565 ติดตามคดีตลอดแต่ไม่มีความคืบหน้า,2022-ACEDB8,"['100.55178', '13.73441']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/fc476564d580513aa376dff4f19dd03dfb64f8b8.jpg,,68 ซอย สุขุมวิท แขวง คลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2022-12-07 10:40:21.580081+00,{},inprogress,,0,ส่งต่อ(ใหม่)
129,289603,,28,กรุงเทพมหานคร,รถสาย95คนขึ้นเยอะมากกกกก โดยเฉพาะช่วงเลิกงาน/เลิกเรียน แล้วมันเต็มตั้งแต่อู่แล้วค่ะ แจ้งไปหลายทีควรที่จะมาดูแล้วแก้ไขด่วนค่ะ ยิ่งวันฝนตกต้องปิดหน้าต่างคนแน่นคันรถแมสก็ต้องใส่หายใจแทบจะไม่ออก ขึ้นรถที่อู่ก็แย่งกันขึ้นจะแย่แล้วค่ะ แก้ไขด่วนค่ะ,2022-K8XMYZ,"['100.59222', '13.86944']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/36e631ad4466d175252a0c3dd73284d0b4d90306.jpg,,227-8 ซอย พหลโยธิน แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางเขน,อนุสาวรีย์,กรุงเทพมหานคร,2022-12-07 10:39:29.479212+00,{},inprogress,,0,รอรับเรื่อง
130,289601,ความปลอดภัย,12,กรุงเทพมหานคร,การก่อสร้างไม่น่าจะได้มาตรฐานความปลอดภัย ของการไฟฟ้านครหลวง,2022-BK48UX,"['100.56241', '13.74893']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/13f2bb3c69d53066f909ad3a6aabd21dcc4fa7a7.jpg,,1240 แขวง มักกะสัน เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย,ราชเทวี,มักกะสัน,กรุงเทพมหานคร,2022-12-07 10:38:32.639456+00,{ความปลอดภัย},inprogress,,0,รอรับเรื่อง
131,289599,ถนน,12,กรุงเทพมหานคร,ซ.กาจนาภิเษก25แยก1-5 ถนนมีน้ำขัง เป็นหลุม เป็นบ่อ  ไฟฟ้าส่องสว่างในซอยยังไม่มี ท่อน้ำประปาในซอยยังไม่มี,2022-A7BNGU,"['100.70784', '13.75157']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/01f9da423c3fa7d192e1bce9b4175dfc819fd364.jpg,,18 ซอย กาญจนาภิเษก 025 แยก 1 แขวง สะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,สะพานสูง,ทับช้าง,กรุงเทพมหานคร,2022-12-07 10:36:47.074718+00,{ถนน},inprogress,,0,กำลังดำเนินการ
132,289597,,12,กรุงเทพมหานคร,หลุมน้ำเน่า พื้นไม่เท่ากัน,2022-B3XC97,"['100.55315', '13.73900']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/62394fcced5a8767c94353f462e5daa873a87c1a.jpg,,31 สุขุมวิท 4 แขวง คลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2022-12-07 10:35:39.347615+00,{},inprogress,,0,กำลังดำเนินการ
